LocationCode,DateTime,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
13,2024-05-17 06:23:34,0.0,1009.69,25.33,78.06,4665.0,8.39
13,2024-05-17 06:24:34,0.0,1009.7,25.18,78.51,4655.83,8.41
13,2024-05-17 06:25:34,0.0,1009.69,25.02,79.43,4730.83,8.76
13,2024-05-17 06:26:34,0.0,1009.72,25.17,79.4,4785.83,8.76
13,2024-05-17 06:27:34,0.0,1009.67,25.39,78.63,4806.67,8.86
13,2024-05-17 06:28:34,0.0,1009.71,25.54,77.6,4822.5,8.94
13,2024-05-17 06:29:34,0.0,1009.7,25.64,77.43,4861.67,8.86
13,2024-05-17 06:30:34,0.0,1009.73,25.83,76.86,4954.17,9.06
13,2024-05-17 06:31:34,0.0,1009.77,25.94,76.23,5110.0,9.55
13,2024-05-17 06:32:34,0.0,1009.76,25.97,75.81,5301.67,10.28
13,2024-05-17 06:33:34,0.0,1009.78,26.02,75.82,5540.0,11.66
13,2024-05-17 06:34:34,0.0,1009.79,26.09,74.78,5809.17,12.22
13,2024-05-17 06:35:35,0.0,1009.79,26.1,74.9,6130.0,13.69
13,2024-05-17 06:36:35,0.0,1009.77,26.21,75.1,6513.33,15.33
13,2024-05-17 06:37:35,0.0,1009.8,26.31,74.79,6848.33,17.06
13,2024-05-17 06:38:35,0.0,1009.79,26.43,74.28,7048.33,18.03
13,2024-05-17 06:39:35,0.0,1009.84,26.58,73.52,7161.67,18.92
13,2024-05-17 06:40:34,0.0,1009.83,26.68,73.17,7175.0,19.01
13,2024-05-17 06:41:34,0.0,1009.84,26.81,72.72,7122.5,18.89
13,2024-05-17 06:42:35,0.0,1009.89,26.94,72.05,7075.0,18.89
13,2024-05-17 06:43:35,0.0,1009.9,27.07,71.54,7133.33,18.4
13,2024-05-17 06:44:35,0.0,1009.91,27.19,71.06,7330.83,19.76
13,2024-05-17 06:45:35,0.0,1009.89,27.13,70.73,7470.83,20.2
13,2024-05-17 06:46:35,0.0,1009.83,27.24,69.67,7609.17,21.02
13,2024-05-17 06:47:35,0.0,1009.82,27.39,69.55,7769.17,21.71
13,2024-05-17 06:48:35,0.0,1009.81,27.47,69.34,7962.5,22.71
13,2024-05-17 06:49:35,0.0,1009.77,27.54,68.25,8085.0,23.42
13,2024-05-17 06:50:35,0.0,1009.81,27.72,68.54,8276.67,24.19
13,2024-05-17 06:51:35,0.0,1009.8,27.88,67.46,8398.33,25.26
13,2024-05-17 06:52:35,0.0,1009.76,28.1,66.27,8681.67,27.13
13,2024-05-17 06:53:35,0.0,1009.75,28.77,64.4,8759.17,28.14
13,2024-05-17 06:54:35,0.0,1009.71,29.62,61.45,8742.5,27.93
13,2024-05-17 06:55:35,0.0,1009.72,29.88,59.14,8775.83,28.14
13,2024-05-17 06:56:35,0.0,1009.77,29.99,59.08,8701.67,26.89
13,2024-05-17 06:57:35,0.0,1009.75,29.8,59.06,8829.17,27.77
13,2024-05-17 06:58:35,0.0,1009.72,29.47,59.88,8960.0,28.18
13,2024-05-17 06:59:35,0.0,1009.74,29.36,59.38,9140.0,29.98
13,2024-05-17 07:00:35,0.0,1009.75,29.42,59.84,9470.0,33.58
13,2024-05-17 07:01:35,0.0,1009.73,29.47,58.86,9151.67,30.67
13,2024-05-17 07:02:35,0.0,1009.74,29.26,59.76,9075.83,30.67
13,2024-05-17 07:03:35,0.0,1009.77,29.47,59.48,8941.67,30.3
13,2024-05-17 07:04:35,0.0,1009.76,29.94,58.37,8734.17,28.35
13,2024-05-17 07:05:34,0.0,1009.75,30.22,57.19,8302.5,25.56
13,2024-05-17 07:06:34,0.0,1009.77,30.0,57.77,8029.17,23.9
13,2024-05-17 07:07:34,0.0,1009.78,29.54,58.94,7909.17,23.77
13,2024-05-17 07:08:34,0.0,1009.78,29.6,59.35,7882.5,23.96
13,2024-05-17 07:09:34,0.0,1009.8,29.99,57.96,7990.0,24.75
13,2024-05-17 07:10:35,0.0,1009.77,30.11,57.38,7886.67,23.87
13,2024-05-17 07:11:35,0.0,1009.74,30.11,56.84,7971.67,24.06
13,2024-05-17 07:12:35,0.0,1009.82,30.01,57.29,8179.17,25.6
13,2024-05-17 07:13:35,0.0,1009.79,30.11,57.35,8636.67,27.98
13,2024-05-17 07:14:35,0.0,1009.8,30.65,55.65,8914.17,29.26
13,2024-05-17 07:15:35,0.0,1009.81,31.22,53.42,9785.83,37.32
13,2024-05-17 07:16:35,0.0,1009.88,32.74,50.11,9620.83,34.92
13,2024-05-17 07:17:35,0.0,1009.88,33.38,47.6,10090.83,37.56
13,2024-05-17 07:18:35,0.0,1009.87,33.5,47.22,10728.33,41.71
13,2024-05-17 07:19:35,0.0,1009.82,34.09,45.88,11395.83,45.75
13,2024-05-17 07:20:35,0.0,1009.87,33.35,45.94,12539.17,54.95
13,2024-05-17 07:21:35,0.0,1009.86,32.88,47.9,13594.17,65.73
13,2024-05-17 07:22:35,0.0,1009.83,33.63,46.86,14914.17,84.3
13,2024-05-17 07:23:35,0.0,1009.85,35.2,42.74,14815.0,82.12
13,2024-05-17 07:24:35,0.0,1009.89,35.22,41.93,15154.17,86.58
13,2024-05-17 07:25:35,0.0,1009.88,35.64,41.25,14843.33,80.84
13,2024-05-17 07:26:35,0.0,1009.83,35.37,41.68,14770.0,78.6
13,2024-05-17 07:27:34,0.0,1009.84,35.74,41.79,14518.33,75.75
13,2024-05-17 07:28:34,0.0,1009.8,35.57,41.24,14160.83,71.11
13,2024-05-17 07:29:34,0.0,1009.85,35.18,42.12,13770.0,66.3
13,2024-05-17 07:30:34,0.0,1009.83,34.56,42.65,13455.0,62.92
13,2024-05-17 07:31:34,0.0,1009.83,33.79,44.6,13210.83,60.0
13,2024-05-17 07:32:34,0.0,1009.89,33.03,45.83,13059.17,58.16
13,2024-05-17 07:33:34,0.0,1009.83,32.79,47.52,12995.0,56.65
13,2024-05-17 07:34:34,0.0,1009.82,32.73,47.95,12992.5,56.59
13,2024-05-17 07:35:34,0.0,1009.81,32.34,48.92,13002.5,56.59
13,2024-05-17 07:36:34,0.0,1009.8,32.02,49.64,13021.67,57.57
13,2024-05-17 07:37:34,0.0,1009.8,31.72,50.75,13094.17,58.25
13,2024-05-17 07:38:34,0.0,1009.83,31.71,50.28,13225.83,60.0
13,2024-05-17 07:39:34,0.0,1009.77,31.4,51.43,13421.67,62.46
13,2024-05-17 07:40:34,0.0,1009.78,31.48,51.58,13678.33,64.37
13,2024-05-17 07:41:35,0.0,1009.81,31.54,51.13,13943.33,66.3
13,2024-05-17 07:42:35,0.0,1009.84,31.65,50.91,14170.0,68.42
13,2024-05-17 07:43:35,0.0,1009.81,31.66,50.48,14426.67,71.44
13,2024-05-17 07:44:34,0.0,1009.82,31.54,50.77,14625.83,73.21
13,2024-05-17 07:45:34,0.0,1009.79,31.62,49.97,14666.67,74.76
13,2024-05-17 07:46:34,0.0,1009.8,31.47,51.12,14622.5,73.8
13,2024-05-17 07:47:35,0.0,1009.8,31.54,51.06,14610.83,74.69
13,2024-05-17 07:48:35,0.0,1009.77,31.54,50.79,14687.5,75.53
13,2024-05-17 07:49:34,0.0,1009.79,31.59,50.66,14920.83,79.12
13,2024-05-17 07:50:34,0.0,1009.83,31.71,50.45,15206.67,82.83
13,2024-05-17 07:51:34,0.0,1009.87,31.96,49.48,15416.67,85.79
13,2024-05-17 07:52:34,0.0,1009.86,32.23,49.35,15642.5,86.4
13,2024-05-17 07:53:35,0.0,1009.87,32.19,48.37,15980.83,89.61
13,2024-05-17 07:54:35,0.0,1009.94,31.98,49.01,16206.67,92.68
13,2024-05-17 07:55:35,0.0,1009.95,31.79,49.25,16389.17,93.92
13,2024-05-17 07:56:35,0.0,1009.92,31.95,49.27,16566.67,96.06
13,2024-05-17 07:57:35,0.0,1009.91,32.05,49.18,16813.33,100.3
13,2024-05-17 07:58:34,0.0,1009.96,32.43,48.75,17085.83,105.34
13,2024-05-17 07:59:34,0.0,1009.97,32.43,47.89,17514.17,117.73
13,2024-05-17 08:00:34,0.0,1009.94,32.69,47.36,17739.17,117.94
13,2024-05-17 08:01:34,0.0,1009.99,32.9,46.46,18578.33,154.32
13,2024-05-17 08:02:34,0.0,1009.94,34.35,43.6,18655.0,164.42
13,2024-05-17 08:03:34,0.0,1009.97,35.54,40.99,18410.0,154.94
13,2024-05-17 08:04:35,0.0,1009.99,36.2,39.71,18609.17,159.82
13,2024-05-17 08:05:35,0.0,1010.01,37.07,38.27,18609.17,153.84
13,2024-05-17 08:06:35,0.0,1010.01,37.28,36.76,18769.17,157.78
13,2024-05-17 08:07:35,0.0,1010.05,37.49,36.92,18695.83,154.32
13,2024-05-17 08:08:34,0.0,1010.0,37.66,36.1,18592.5,152.22
13,2024-05-17 08:09:34,0.0,1010.03,37.29,36.44,18075.83,126.44
13,2024-05-17 08:10:34,0.0,1010.02,36.96,36.96,17785.0,130.02
13,2024-05-17 08:11:35,0.0,1010.02,36.49,37.95,16983.33,109.0
13,2024-05-17 08:12:35,0.0,1010.0,36.03,39.2,17187.5,127.44
13,2024-05-17 08:13:35,0.0,1009.99,35.85,39.62,17025.83,115.56
13,2024-05-17 08:14:35,0.0,1009.99,36.06,39.48,17635.0,139.31
13,2024-05-17 08:15:34,0.0,1009.99,36.78,38.21,18530.0,171.11
13,2024-05-17 08:16:34,0.0,1010.03,37.97,36.01,19545.0,205.34
13,2024-05-17 08:17:34,0.0,1010.05,39.55,33.85,19507.5,197.1
13,2024-05-17 08:18:34,0.0,1010.09,40.67,31.75,20010.83,220.22
13,2024-05-17 08:19:34,0.0,1010.1,41.67,29.49,19305.0,196.99
13,2024-05-17 08:20:35,0.0,1010.06,41.52,28.89,18664.17,173.48
13,2024-05-17 08:21:35,0.0,1010.04,41.17,29.9,19224.17,188.49
13,2024-05-17 08:22:35,0.0,1010.0,41.57,29.27,20649.17,236.21
13,2024-05-17 08:23:35,0.0,1009.97,42.28,28.23,21154.17,255.52
13,2024-05-17 08:24:34,0.0,1009.94,42.73,27.37,21629.17,273.35
13,2024-05-17 08:25:34,0.0,1009.95,42.77,25.83,21270.83,259.66
13,2024-05-17 08:26:34,0.0,1009.98,42.7,26.54,20780.0,243.0
13,2024-05-17 08:27:34,0.0,1009.93,42.41,26.98,21010.0,249.77
13,2024-05-17 08:28:35,0.0,1009.93,42.28,26.52,20692.5,230.97
13,2024-05-17 08:29:34,0.0,1009.89,42.18,27.32,19858.33,197.37
13,2024-05-17 08:30:34,0.0,1009.86,42.26,27.0,20600.0,223.37
13,2024-05-17 08:31:34,0.0,1009.87,41.73,27.53,21542.5,266.15
13,2024-05-17 08:32:34,0.0,1009.8,41.14,28.72,20778.33,243.18
13,2024-05-17 08:33:35,0.0,1009.78,40.16,30.02,20635.0,240.78
13,2024-05-17 08:34:35,0.0,1009.75,40.56,29.57,20425.0,239.0
13,2024-05-17 08:35:35,0.0,1009.8,40.68,29.83,19958.33,224.81
13,2024-05-17 08:36:35,0.0,1009.81,41.18,28.44,20097.5,231.08
13,2024-05-17 08:37:35,0.0,1009.84,41.54,28.45,21109.17,260.4
13,2024-05-17 08:38:35,0.0,1009.78,42.32,27.79,21483.33,267.97
13,2024-05-17 08:39:35,0.0,1009.8,42.72,26.45,21746.67,278.08
13,2024-05-17 08:40:35,0.0,1009.82,43.29,26.01,21925.0,282.4
13,2024-05-17 08:41:35,0.0,1009.8,44.06,24.75,22177.5,289.95
13,2024-05-17 08:42:36,0.0,1009.78,44.23,24.6,22934.17,307.44
13,2024-05-17 08:43:36,0.0,1009.79,44.37,23.92,23443.33,314.64
13,2024-05-17 08:44:36,0.0,1009.8,44.26,24.22,24108.33,336.87
13,2024-05-17 08:45:36,0.0,1009.79,44.4,23.53,24489.17,349.92
13,2024-05-17 08:46:36,0.0,1009.79,44.16,23.97,24522.5,348.34
13,2024-05-17 08:47:36,0.0,1009.81,44.14,24.11,24600.83,341.97
13,2024-05-17 08:48:36,0.0,1009.76,43.78,23.96,25563.33,365.28
13,2024-05-17 08:49:36,0.0,1009.75,43.54,23.94,26560.0,389.88
13,2024-05-17 08:50:37,0.0,1009.75,42.92,24.44,27208.33,401.89
13,2024-05-17 08:51:37,0.0,1009.76,43.08,24.55,27795.0,410.35
13,2024-05-17 08:52:37,0.0,1009.74,43.89,23.8,28445.0,424.51
13,2024-05-17 08:53:37,0.0,1009.77,44.55,23.24,28780.83,425.15
13,2024-05-17 08:54:37,0.0,1009.73,43.83,23.63,29431.67,443.59
13,2024-05-17 08:55:37,0.0,1009.72,42.68,25.08,29585.83,448.06
13,2024-05-17 08:56:37,0.0,1009.7,42.64,25.66,27550.83,366.75
13,2024-05-17 08:57:37,0.0,1009.63,43.12,25.35,23828.33,236.5
13,2024-05-17 08:58:37,0.0,1009.68,43.67,24.35,33028.33,535.29
13,2024-05-17 08:59:37,0.0,1009.61,43.84,24.09,28313.33,352.3
13,2024-05-17 09:00:37,0.0,1009.65,44.08,23.86,26383.33,284.34
13,2024-05-17 09:01:37,0.0,1009.59,43.74,24.22,31511.67,434.4
13,2024-05-17 09:02:37,0.0,1009.59,43.53,24.99,21258.33,158.27
13,2024-05-17 09:03:37,0.0,1009.61,44.4,24.17,24038.33,217.26
13,2024-05-17 09:04:37,0.0,1009.61,44.64,23.61,31168.33,423.0
13,2024-05-17 09:05:37,0.0,1009.6,44.07,22.92,21348.33,168.75
13,2024-05-17 09:06:37,0.0,1009.54,42.55,24.71,23120.83,208.22
13,2024-05-17 09:07:37,0.0,1009.53,41.65,26.35,23811.67,215.73
13,2024-05-17 09:08:37,0.0,1009.5,40.74,27.65,20095.0,144.77
13,2024-05-17 09:09:37,0.0,1009.47,40.57,28.41,32433.33,453.12
13,2024-05-17 09:10:37,0.0,1009.47,41.43,27.0,34704.16,513.43
13,2024-05-17 09:11:37,0.0,1009.41,41.83,26.3,33891.66,488.02
13,2024-05-17 09:12:37,0.0,1009.43,42.26,25.8,34295.0,501.21
13,2024-05-17 09:13:37,0.0,1009.45,43.38,24.86,38455.0,647.38
13,2024-05-17 09:14:37,0.0,1009.47,43.67,23.86,32250.0,426.1
13,2024-05-17 09:15:37,0.0,1009.46,43.63,24.16,22096.67,176.03
13,2024-05-17 09:16:37,0.0,1009.46,43.53,24.95,26889.17,266.9
13,2024-05-17 09:17:37,0.0,1009.48,44.49,23.03,39293.33,632.19
13,2024-05-17 09:18:37,0.0,1009.45,45.04,22.09,39610.83,637.43
13,2024-05-17 09:19:37,0.0,1009.44,44.64,22.35,37212.5,536.8
13,2024-05-17 09:20:37,0.0,1009.41,45.07,21.98,35984.16,501.38
13,2024-05-17 09:21:37,0.0,1009.42,45.36,21.96,40214.16,635.78
13,2024-05-17 09:22:37,0.0,1009.42,45.64,21.74,40771.09,647.87
13,2024-05-17 09:23:37,0.0,1009.41,46.06,21.67,39675.0,601.88
13,2024-05-17 09:24:37,0.0,1009.36,46.3,20.59,42048.33,675.29
13,2024-05-17 09:25:37,0.0,1009.36,45.18,21.56,42787.19,701.55
13,2024-05-17 09:26:37,0.0,1009.32,44.25,22.5,39473.75,565.71
13,2024-05-17 09:27:37,0.0,1009.26,42.69,23.25,40628.33,615.94
13,2024-05-17 09:28:37,0.0,1009.24,43.05,24.37,35504.45,443.43
13,2024-05-17 09:29:36,0.0,1009.28,43.56,23.61,42784.16,681.5
13,2024-05-17 09:30:36,0.0,1009.34,44.53,23.13,46880.47,811.9
13,2024-05-17 09:31:36,0.0,1009.36,45.29,21.89,47953.2,828.88
13,2024-05-17 09:32:36,0.0,1009.35,46.0,21.33,53158.75,1018.12
13,2024-05-17 09:33:37,0.0,1009.32,46.32,21.05,53715.78,1012.97
13,2024-05-17 09:34:37,0.0,1009.4,46.13,20.25,55881.01,1086.41
13,2024-05-17 09:35:37,0.0,1009.32,45.76,21.72,52535.23,935.02
13,2024-05-17 09:36:37,0.0,1009.3,45.64,21.44,56923.2,1097.2
13,2024-05-17 09:37:37,0.0,1009.32,46.16,20.49,61393.82,1296.23
13,2024-05-17 09:38:37,0.0,1009.34,45.33,21.98,60322.89,1236.4
13,2024-05-17 09:39:37,0.0,1009.31,45.04,22.0,30823.59,298.14
13,2024-05-17 09:40:36,0.0,1009.31,44.33,23.21,54612.5,1245.87
13,2024-05-17 09:41:36,0.0,1009.3,44.76,22.65,58123.51,1156.39
13,2024-05-17 09:42:37,0.0,1009.26,44.98,22.07,36507.11,422.37
13,2024-05-17 09:43:37,0.0,1009.25,45.39,21.65,38073.33,453.12
13,2024-05-17 09:44:37,0.0,1009.17,44.98,21.7,30705.83,288.71
13,2024-05-17 09:45:37,0.0,1009.15,44.9,21.74,41854.16,542.16
13,2024-05-17 09:46:37,0.0,1009.11,44.71,22.32,41326.33,531.11
13,2024-05-17 09:47:37,0.0,1009.13,45.14,22.19,61099.14,1209.86
13,2024-05-17 09:48:37,0.0,1009.12,44.87,22.02,34203.52,358.76
13,2024-05-17 09:49:37,0.0,1009.04,44.09,22.68,37450.0,426.49
13,2024-05-17 09:50:37,0.0,1009.09,43.41,23.36,36530.83,408.95
13,2024-05-17 09:51:37,0.0,1008.99,43.33,24.11,31663.33,309.27
13,2024-05-17 09:52:37,0.0,1008.97,43.44,24.22,31286.67,300.0
13,2024-05-17 09:53:37,0.0,1009.01,43.46,24.07,41370.0,517.97
13,2024-05-17 09:54:37,0.0,1008.94,43.16,24.22,61169.21,1167.13
13,2024-05-17 09:55:37,0.0,1008.98,43.42,23.67,59600.54,1100.28
13,2024-05-17 09:56:37,0.0,1008.93,42.82,24.27,33312.27,336.72
13,2024-05-17 09:57:37,0.0,1008.92,42.64,24.51,39610.0,470.75
13,2024-05-17 09:58:36,0.0,1008.92,42.99,23.92,38755.0,452.72
13,2024-05-17 09:59:36,0.0,1008.9,41.54,26.02,54612.5,960.85
13,2024-05-17 10:00:36,0.0,1008.94,42.31,24.56,37127.03,422.37
13,2024-05-17 10:01:36,0.0,1008.95,42.87,24.39,54612.5,1272.92
13,2024-05-17 10:02:36,0.0,1008.98,43.93,22.75,67735.0,1345.34
13,2024-05-17 10:03:36,0.0,1008.97,44.16,22.5,70644.14,1439.69
13,2024-05-17 10:04:36,0.0,1009.0,45.03,21.96,67170.78,1307.91
13,2024-05-17 10:05:36,0.0,1008.97,45.09,21.36,47022.42,636.46
13,2024-05-17 10:06:36,0.0,1009.05,45.0,21.51,69150.94,1364.74
13,2024-05-17 10:07:36,0.0,1009.02,44.83,21.43,52948.51,794.66
13,2024-05-17 10:08:36,0.0,1008.96,44.36,22.48,34803.67,360.36
13,2024-05-17 10:09:36,0.0,1008.96,44.16,22.95,38870.83,436.0
13,2024-05-17 10:10:36,0.0,1008.9,43.88,22.73,31488.33,302.94
13,2024-05-17 10:11:36,0.0,1008.91,43.79,23.08,43343.33,538.84
13,2024-05-17 10:12:37,0.0,1008.86,43.22,23.64,27849.76,244.2
13,2024-05-17 10:13:36,0.0,1008.84,42.6,24.74,27511.67,236.21
13,2024-05-17 10:14:37,0.0,1008.83,42.18,25.27,28545.83,244.98
13,2024-05-17 10:15:37,0.0,1008.81,41.86,25.48,27584.17,232.32
13,2024-05-17 10:16:37,0.0,1008.81,41.7,25.93,27809.17,234.79
13,2024-05-17 10:17:37,0.0,1008.86,41.33,26.11,28222.5,240.37
13,2024-05-17 10:18:37,0.0,1008.83,40.95,26.61,28707.5,246.92
13,2024-05-17 10:19:37,0.0,1008.86,40.74,26.86,31632.5,288.18
13,2024-05-17 10:20:37,0.0,1008.8,40.6,26.88,30926.67,281.62
13,2024-05-17 10:21:37,0.0,1008.77,39.35,28.52,40927.5,465.34
13,2024-05-17 10:22:37,0.0,1008.75,39.25,28.6,62387.5,1053.67
13,2024-05-17 10:23:37,0.0,1008.8,40.28,27.99,37004.84,398.44
13,2024-05-17 10:24:37,0.0,1008.77,39.69,27.85,24798.33,188.5
13,2024-05-17 10:25:37,0.0,1008.73,39.41,29.15,24728.33,182.52
13,2024-05-17 10:26:37,0.0,1008.77,40.06,28.99,23011.67,160.55
13,2024-05-17 10:27:37,0.0,1008.74,40.53,28.34,21718.33,144.44
13,2024-05-17 10:28:37,0.0,1008.73,40.85,27.7,21273.33,137.63
13,2024-05-17 10:29:37,0.0,1008.69,40.99,27.62,21175.0,135.3
13,2024-05-17 10:30:36,0.0,1008.7,40.62,27.28,21365.83,137.32
13,2024-05-17 10:31:36,0.0,1008.66,38.71,29.79,21573.33,137.54
13,2024-05-17 10:32:36,0.0,1008.65,38.39,31.21,22090.83,142.51
13,2024-05-17 10:33:36,0.0,1008.64,38.65,31.17,21381.67,135.21
13,2024-05-17 10:34:37,0.0,1008.6,38.67,30.92,21373.33,134.62
13,2024-05-17 10:35:36,0.0,1008.57,38.58,30.71,20394.17,124.11
13,2024-05-17 10:36:36,0.0,1008.58,38.34,30.66,20470.0,124.85
13,2024-05-17 10:37:36,0.0,1008.57,38.08,31.25,20454.17,125.19
13,2024-05-17 10:38:36,0.0,1008.6,38.43,31.44,21620.0,139.31
13,2024-05-17 10:39:36,0.0,1008.61,38.95,31.12,22645.0,150.24
13,2024-05-17 10:40:36,0.0,1008.58,39.42,30.45,22905.0,155.04
13,2024-05-17 10:41:36,0.0,1008.61,39.77,29.71,23635.0,163.74
13,2024-05-17 10:42:36,0.0,1008.6,39.86,29.42,24735.83,181.12
13,2024-05-17 10:43:36,0.0,1008.57,39.35,29.21,28552.5,234.02
13,2024-05-17 10:44:36,0.0,1008.56,39.3,29.74,33310.83,318.06
13,2024-05-17 10:45:36,0.0,1008.51,38.74,30.74,40469.16,455.51
13,2024-05-17 10:46:36,0.0,1008.51,39.18,30.71,45877.81,574.54
13,2024-05-17 10:47:36,0.0,1008.53,39.62,29.6,38702.89,417.48
13,2024-05-17 10:48:36,0.0,1008.54,40.04,30.39,37655.0,396.36
13,2024-05-17 10:49:36,0.0,1008.53,40.21,28.88,33505.0,313.68
13,2024-05-17 10:50:36,0.0,1008.5,39.78,30.02,24880.83,184.87
13,2024-05-17 10:51:36,0.0,1008.44,37.23,33.37,21750.0,145.14
13,2024-05-17 10:52:37,0.0,1008.41,35.49,36.72,19935.83,125.84
13,2024-05-17 10:53:37,0.0,1008.42,34.18,40.02,18363.33,109.81
13,2024-05-17 10:54:37,0.0,1008.4,34.86,38.83,16820.0,94.38
13,2024-05-17 10:55:36,0.0,1008.39,35.31,38.12,15760.0,84.66
13,2024-05-17 10:56:37,0.0,1008.45,35.51,37.17,14853.33,76.84
13,2024-05-17 10:57:37,0.0,1008.46,34.16,40.21,14108.33,70.15
13,2024-05-17 10:58:37,0.0,1008.43,33.64,41.31,13705.0,67.2
13,2024-05-17 10:59:37,0.0,1008.44,32.9,43.25,13612.5,66.36
13,2024-05-17 11:00:37,0.0,1008.37,33.21,43.07,13853.33,68.32
13,2024-05-17 11:01:37,0.0,1008.36,33.81,41.97,14478.33,74.52
13,2024-05-17 11:02:37,0.0,1008.37,34.41,41.09,15400.0,83.0
13,2024-05-17 11:03:37,0.0,1008.35,35.12,39.59,16296.67,92.63
13,2024-05-17 11:04:36,0.0,1008.41,35.78,38.27,17799.17,109.61
13,2024-05-17 11:05:36,0.0,1008.37,34.52,39.76,18094.17,116.4
13,2024-05-17 11:06:37,0.0,1008.32,34.0,41.66,18289.17,120.63
13,2024-05-17 11:07:37,0.0,1008.26,33.69,41.85,18080.0,118.78
13,2024-05-17 11:08:37,0.0,1008.29,33.7,41.85,17896.67,118.85
13,2024-05-17 11:09:37,0.0,1008.28,33.35,42.7,18124.17,118.44
13,2024-05-17 11:10:37,0.0,1008.25,33.94,42.08,18944.17,127.31
13,2024-05-17 11:11:37,0.0,1008.29,34.25,40.69,29981.67,286.1
13,2024-05-17 11:12:37,0.0,1008.25,34.15,41.43,18172.5,118.36
13,2024-05-17 11:13:37,0.0,1008.25,35.12,39.58,18317.5,118.57
13,2024-05-17 11:14:36,0.0,1008.26,35.77,37.82,17821.67,113.84
13,2024-05-17 11:15:37,0.0,1008.25,36.07,37.28,17333.33,107.2
13,2024-05-17 11:16:37,0.0,1008.24,35.83,37.17,16523.33,98.61
13,2024-05-17 11:17:37,0.0,1008.27,36.18,36.85,15963.33,91.26
13,2024-05-17 11:18:37,0.0,1008.24,36.71,36.58,15688.33,88.2
13,2024-05-17 11:19:37,0.0,1008.28,36.58,35.8,15680.0,87.23
13,2024-05-17 11:20:37,0.0,1008.23,35.91,37.0,16178.33,91.26
13,2024-05-17 11:21:37,0.0,1008.2,35.85,37.14,17180.0,102.12
13,2024-05-17 11:22:37,0.0,1008.19,36.31,36.58,18494.17,115.77
13,2024-05-17 11:23:36,0.0,1008.14,36.89,36.25,20185.83,135.07
13,2024-05-17 11:24:36,0.0,1008.17,37.17,35.18,21599.17,152.08
13,2024-05-17 11:25:37,0.0,1008.15,36.8,36.23,22850.0,168.25
13,2024-05-17 11:26:37,0.0,1008.11,37.02,35.95,24648.33,188.5
13,2024-05-17 11:27:37,0.0,1008.13,36.51,36.78,25993.33,208.67
13,2024-05-17 11:28:37,0.0,1008.12,35.74,38.37,27481.67,233.44
13,2024-05-17 11:29:37,0.0,1008.1,35.93,38.39,28284.17,248.67
13,2024-05-17 11:30:36,0.0,1008.07,36.58,37.21,29108.33,259.47
13,2024-05-17 11:31:37,0.0,1008.1,37.24,35.92,31339.17,294.03
13,2024-05-17 11:32:37,0.0,1008.1,37.45,35.2,34864.16,352.66
13,2024-05-17 11:33:37,0.0,1008.1,37.67,34.39,54612.5,913.85
13,2024-05-17 11:34:37,0.0,1008.1,39.19,33.16,84916.72,1936.16
13,2024-05-17 11:35:37,0.0,1008.12,39.7,31.15,85121.56,1900.08
13,2024-05-17 11:36:37,0.0,1008.06,39.24,32.23,82627.5,1839.66
13,2024-05-17 11:37:37,0.0,1008.1,40.26,31.28,44301.95,567.0
13,2024-05-17 11:38:37,0.0,1008.1,41.06,29.49,38005.7,420.79
13,2024-05-17 11:39:37,0.0,1008.06,40.55,29.56,34237.5,342.47
13,2024-05-17 11:40:37,0.0,1008.02,38.91,32.13,33684.16,327.82
13,2024-05-17 11:41:37,0.0,1008.04,39.23,32.86,37882.5,404.14
13,2024-05-17 11:42:37,0.0,1008.04,39.72,31.65,41880.83,494.59
13,2024-05-17 11:43:37,0.0,1008.05,39.78,31.13,39563.59,439.79
13,2024-05-17 11:44:37,0.0,1008.05,39.74,31.64,46546.66,611.93
13,2024-05-17 11:45:37,0.0,1008.01,39.95,31.01,71161.64,1466.97
13,2024-05-17 11:46:37,0.0,1007.96,39.27,31.98,36816.17,382.99
13,2024-05-17 11:47:37,0.0,1007.94,38.99,32.08,34941.66,344.61
13,2024-05-17 11:48:36,0.0,1007.94,38.35,33.54,40223.33,451.66
13,2024-05-17 11:49:37,0.0,1007.92,38.3,33.51,42886.02,512.12
13,2024-05-17 11:50:37,0.0,1007.97,38.33,33.77,73071.72,1554.79
13,2024-05-17 11:51:37,0.0,1007.94,39.03,32.37,49712.34,695.24
13,2024-05-17 11:52:37,0.0,1007.91,38.43,33.01,62225.78,1108.21
13,2024-05-17 11:53:37,0.0,1007.97,38.89,32.39,45484.3,576.2
13,2024-05-17 11:54:36,0.0,1007.94,38.89,32.64,36228.59,366.9
13,2024-05-17 11:55:37,0.0,1007.93,39.13,33.0,33182.5,309.13
13,2024-05-17 11:56:36,0.0,1007.93,39.4,32.27,32695.0,300.66
13,2024-05-17 11:57:37,0.0,1007.95,39.89,31.4,31215.83,278.4
13,2024-05-17 11:58:37,0.0,1007.93,39.65,31.43,29892.5,260.59
13,2024-05-17 11:59:37,0.0,1007.87,39.12,31.69,29120.83,250.68
13,2024-05-17 12:00:37,0.0,1007.84,38.71,33.01,30320.83,267.53
13,2024-05-17 12:01:37,0.0,1007.82,38.4,33.41,26521.67,211.68
