答案,DayOfYear,MinutesSinceStartOfDay,LocationCode
,81.0,780.0,10.0
,81.0,790.0,10.0
,81.0,800.0,10.0
,81.0,810.0,10.0
,81.0,820.0,10.0
,81.0,830.0,10.0
,81.0,840.0,10.0
,81.0,850.0,10.0
,81.0,860.0,10.0
,81.0,870.0,10.0
,81.0,880.0,10.0
,81.0,890.0,10.0
,81.0,900.0,10.0
,81.0,910.0,10.0
,81.0,920.0,10.0
,81.0,930.0,10.0
,81.0,940.0,10.0
,81.0,950.0,10.0
,81.0,960.0,10.0
,81.0,970.0,10.0
,81.0,980.0,10.0
,81.0,990.0,10.0
,81.0,1000.0,10.0
,81.0,1010.0,10.0
,94.0,560.0,10.0
,94.0,570.0,10.0
,94.0,580.0,10.0
,94.0,590.0,10.0
,94.0,600.0,10.0
,94.0,610.0,10.0
,94.0,620.0,10.0
,94.0,630.0,10.0
,94.0,640.0,10.0
,94.0,650.0,10.0
,94.0,660.0,10.0
,94.0,670.0,10.0
,94.0,680.0,10.0
,94.0,690.0,10.0
,94.0,700.0,10.0
,94.0,710.0,10.0
,94.0,720.0,10.0
,94.0,730.0,10.0
,94.0,740.0,10.0
,94.0,750.0,10.0
,94.0,760.0,10.0
,94.0,770.0,10.0
,94.0,780.0,10.0
,94.0,790.0,10.0
,94.0,800.0,10.0
,94.0,810.0,10.0
,94.0,820.0,10.0
,94.0,830.0,10.0
,94.0,840.0,10.0
,94.0,850.0,10.0
,94.0,860.0,10.0
,94.0,870.0,10.0
,94.0,880.0,10.0
,94.0,890.0,10.0
,94.0,900.0,10.0
,94.0,910.0,10.0
,94.0,920.0,10.0
,94.0,930.0,10.0
,94.0,940.0,10.0
,94.0,950.0,10.0
,94.0,960.0,10.0
,94.0,970.0,10.0
,94.0,980.0,10.0
,94.0,990.0,10.0
,94.0,1000.0,10.0
,96.0,550.0,10.0
,96.0,560.0,10.0
,96.0,570.0,10.0
,96.0,580.0,10.0
,96.0,590.0,10.0
,96.0,600.0,10.0
,96.0,610.0,10.0
,96.0,620.0,10.0
,96.0,630.0,10.0
,96.0,640.0,10.0
,96.0,650.0,10.0
,96.0,660.0,10.0
,96.0,670.0,10.0
,96.0,680.0,10.0
,96.0,690.0,10.0
,96.0,700.0,10.0
,96.0,710.0,10.0
,96.0,720.0,10.0
,96.0,730.0,10.0
,96.0,740.0,10.0
,96.0,750.0,10.0
,96.0,760.0,10.0
,96.0,770.0,10.0
,96.0,780.0,10.0
,96.0,790.0,10.0
,96.0,800.0,10.0
,96.0,810.0,10.0
,96.0,820.0,10.0
,96.0,830.0,10.0
,96.0,840.0,10.0
,96.0,850.0,10.0
,96.0,860.0,10.0
,96.0,870.0,10.0
,96.0,880.0,10.0
,96.0,890.0,10.0
,96.0,900.0,10.0
,96.0,910.0,10.0
,96.0,920.0,10.0
,96.0,930.0,10.0
,96.0,940.0,10.0
,96.0,950.0,10.0
,96.0,960.0,10.0
,96.0,970.0,10.0
,96.0,980.0,10.0
,96.0,990.0,10.0
,96.0,1000.0,10.0
,96.0,1010.0,10.0
,102.0,550.0,10.0
,102.0,560.0,10.0
,102.0,570.0,10.0
,102.0,580.0,10.0
,102.0,590.0,10.0
,102.0,600.0,10.0
,102.0,610.0,10.0
,102.0,620.0,10.0
,102.0,630.0,10.0
,102.0,640.0,10.0
,102.0,650.0,10.0
,102.0,660.0,10.0
,102.0,670.0,10.0
,102.0,680.0,10.0
,102.0,690.0,10.0
,102.0,700.0,10.0
,102.0,710.0,10.0
,102.0,720.0,10.0
,102.0,730.0,10.0
,102.0,740.0,10.0
,102.0,750.0,10.0
,102.0,760.0,10.0
,102.0,770.0,10.0
,102.0,780.0,10.0
,102.0,790.0,10.0
,102.0,800.0,10.0
,102.0,810.0,10.0
,102.0,820.0,10.0
,102.0,830.0,10.0
,102.0,840.0,10.0
,102.0,850.0,10.0
,102.0,860.0,10.0
,102.0,870.0,10.0
,102.0,880.0,10.0
,102.0,890.0,10.0
,102.0,900.0,10.0
,102.0,910.0,10.0
,102.0,920.0,10.0
,102.0,930.0,10.0
,102.0,940.0,10.0
,102.0,950.0,10.0
,102.0,960.0,10.0
,102.0,970.0,10.0
,102.0,980.0,10.0
,102.0,990.0,10.0
,102.0,1000.0,10.0
,102.0,1010.0,10.0
,119.0,560.0,10.0
,119.0,570.0,10.0
,119.0,580.0,10.0
,119.0,590.0,10.0
,119.0,600.0,10.0
,119.0,610.0,10.0
,119.0,620.0,10.0
,119.0,630.0,10.0
,119.0,640.0,10.0
,119.0,650.0,10.0
,119.0,660.0,10.0
,119.0,670.0,10.0
,119.0,680.0,10.0
,119.0,690.0,10.0
,119.0,700.0,10.0
,119.0,710.0,10.0
,119.0,720.0,10.0
,119.0,730.0,10.0
,119.0,740.0,10.0
,119.0,750.0,10.0
,119.0,760.0,10.0
,119.0,770.0,10.0
,119.0,780.0,10.0
,119.0,790.0,10.0
,119.0,800.0,10.0
,119.0,810.0,10.0
,119.0,820.0,10.0
,119.0,830.0,10.0
,119.0,840.0,10.0
,119.0,850.0,10.0
,119.0,860.0,10.0
,119.0,870.0,10.0
,119.0,880.0,10.0
,119.0,890.0,10.0
,119.0,900.0,10.0
,119.0,910.0,10.0
,119.0,920.0,10.0
,119.0,930.0,10.0
,119.0,940.0,10.0
,119.0,950.0,10.0
,119.0,960.0,10.0
,119.0,970.0,10.0
,119.0,980.0,10.0
,119.0,990.0,10.0
,119.0,1000.0,10.0
,123.0,550.0,10.0
,123.0,560.0,10.0
,123.0,570.0,10.0
,123.0,580.0,10.0
,123.0,590.0,10.0
,123.0,600.0,10.0
,123.0,610.0,10.0
,123.0,620.0,10.0
,123.0,630.0,10.0
,123.0,640.0,10.0
,123.0,650.0,10.0
,123.0,660.0,10.0
,123.0,670.0,10.0
,123.0,680.0,10.0
,123.0,690.0,10.0
,123.0,700.0,10.0
,123.0,710.0,10.0
,123.0,720.0,10.0
,123.0,730.0,10.0
,123.0,740.0,10.0
,123.0,750.0,10.0
,123.0,760.0,10.0
,123.0,770.0,10.0
,123.0,780.0,10.0
,123.0,790.0,10.0
,123.0,800.0,10.0
,123.0,810.0,10.0
,123.0,820.0,10.0
,123.0,830.0,10.0
,123.0,840.0,10.0
,123.0,850.0,10.0
,123.0,860.0,10.0
,123.0,870.0,10.0
,123.0,880.0,10.0
,123.0,890.0,10.0
,123.0,900.0,10.0
,123.0,910.0,10.0
,123.0,920.0,10.0
,123.0,930.0,10.0
,123.0,940.0,10.0
,123.0,950.0,10.0
,123.0,960.0,10.0
,123.0,970.0,10.0
,123.0,980.0,10.0
,123.0,990.0,10.0
,123.0,1000.0,10.0
,123.0,1010.0,10.0
,150.0,550.0,10.0
,150.0,560.0,10.0
,150.0,570.0,10.0
,150.0,580.0,10.0
,150.0,590.0,10.0
,150.0,600.0,10.0
,150.0,610.0,10.0
,150.0,620.0,10.0
,150.0,630.0,10.0
,150.0,640.0,10.0
,150.0,650.0,10.0
,150.0,660.0,10.0
,150.0,670.0,10.0
,150.0,680.0,10.0
,150.0,690.0,10.0
,150.0,700.0,10.0
,150.0,710.0,10.0
,150.0,720.0,10.0
,150.0,730.0,10.0
,150.0,740.0,10.0
,150.0,750.0,10.0
,150.0,760.0,10.0
,150.0,770.0,10.0
,150.0,780.0,10.0
,150.0,790.0,10.0
,150.0,800.0,10.0
,150.0,810.0,10.0
,150.0,820.0,10.0
,150.0,830.0,10.0
,150.0,840.0,10.0
,150.0,850.0,10.0
,150.0,860.0,10.0
,150.0,870.0,10.0
,150.0,880.0,10.0
,150.0,890.0,10.0
,150.0,900.0,10.0
,150.0,910.0,10.0
,150.0,920.0,10.0
,150.0,930.0,10.0
,150.0,940.0,10.0
,150.0,950.0,10.0
,150.0,960.0,10.0
,150.0,970.0,10.0
,150.0,980.0,10.0
,150.0,990.0,10.0
,150.0,1000.0,10.0
,150.0,1010.0,10.0
,160.0,550.0,10.0
,160.0,560.0,10.0
,160.0,570.0,10.0
,160.0,580.0,10.0
,160.0,590.0,10.0
,160.0,600.0,10.0
,160.0,610.0,10.0
,160.0,620.0,10.0
,160.0,630.0,10.0
,160.0,640.0,10.0
,160.0,650.0,10.0
,160.0,660.0,10.0
,160.0,670.0,10.0
,160.0,680.0,10.0
,160.0,690.0,10.0
,160.0,700.0,10.0
,160.0,710.0,10.0
,160.0,720.0,10.0
,160.0,730.0,10.0
,160.0,740.0,10.0
,160.0,750.0,10.0
,160.0,760.0,10.0
,160.0,770.0,10.0
,160.0,780.0,10.0
,160.0,790.0,10.0
,160.0,800.0,10.0
,160.0,810.0,10.0
,160.0,820.0,10.0
,160.0,830.0,10.0
,160.0,840.0,10.0
,160.0,850.0,10.0
,160.0,860.0,10.0
,160.0,870.0,10.0
,160.0,880.0,10.0
,160.0,890.0,10.0
,160.0,900.0,10.0
,160.0,910.0,10.0
,160.0,920.0,10.0
,160.0,930.0,10.0
,160.0,940.0,10.0
,160.0,950.0,10.0
,160.0,960.0,10.0
,160.0,970.0,10.0
,160.0,980.0,10.0
,160.0,990.0,10.0
,160.0,1000.0,10.0
,174.0,550.0,10.0
,174.0,560.0,10.0
,174.0,570.0,10.0
,174.0,580.0,10.0
,174.0,590.0,10.0
,174.0,600.0,10.0
,174.0,610.0,10.0
,174.0,620.0,10.0
,174.0,630.0,10.0
,174.0,640.0,10.0
,174.0,650.0,10.0
,174.0,660.0,10.0
,174.0,670.0,10.0
,174.0,680.0,10.0
,174.0,690.0,10.0
,174.0,700.0,10.0
,174.0,710.0,10.0
,174.0,720.0,10.0
,174.0,730.0,10.0
,174.0,740.0,10.0
,174.0,750.0,10.0
,174.0,760.0,10.0
,174.0,770.0,10.0
,174.0,780.0,10.0
,174.0,790.0,10.0
,174.0,800.0,10.0
,174.0,810.0,10.0
,174.0,820.0,10.0
,174.0,830.0,10.0
,174.0,840.0,10.0
,174.0,850.0,10.0
,174.0,860.0,10.0
,174.0,870.0,10.0
,174.0,880.0,10.0
,174.0,890.0,10.0
,174.0,900.0,10.0
,174.0,910.0,10.0
,174.0,920.0,10.0
,174.0,930.0,10.0
,174.0,940.0,10.0
,174.0,950.0,10.0
,174.0,960.0,10.0
,174.0,970.0,10.0
,174.0,980.0,10.0
,174.0,990.0,10.0
,174.0,1000.0,10.0
,174.0,1010.0,10.0
,183.0,550.0,10.0
,183.0,560.0,10.0
,183.0,570.0,10.0
,183.0,580.0,10.0
,183.0,590.0,10.0
,183.0,600.0,10.0
,183.0,610.0,10.0
,183.0,620.0,10.0
,183.0,630.0,10.0
,183.0,640.0,10.0
,183.0,650.0,10.0
,183.0,660.0,10.0
,183.0,670.0,10.0
,183.0,680.0,10.0
,183.0,690.0,10.0
,183.0,700.0,10.0
,183.0,710.0,10.0
,183.0,720.0,10.0
,183.0,730.0,10.0
,183.0,740.0,10.0
,183.0,750.0,10.0
,183.0,760.0,10.0
,183.0,770.0,10.0
,183.0,780.0,10.0
,183.0,790.0,10.0
,183.0,800.0,10.0
,183.0,810.0,10.0
,183.0,820.0,10.0
,183.0,830.0,10.0
,183.0,840.0,10.0
,183.0,850.0,10.0
,183.0,860.0,10.0
,183.0,870.0,10.0
,183.0,880.0,10.0
,183.0,890.0,10.0
,183.0,900.0,10.0
,183.0,910.0,10.0
,183.0,920.0,10.0
,183.0,930.0,10.0
,183.0,940.0,10.0
,183.0,950.0,10.0
,183.0,960.0,10.0
,183.0,970.0,10.0
,183.0,980.0,10.0
,183.0,990.0,10.0
,183.0,1000.0,10.0
,183.0,1010.0,10.0
,61.0,550.0,11.0
,61.0,560.0,11.0
,61.0,570.0,11.0
,61.0,580.0,11.0
,61.0,590.0,11.0
,61.0,600.0,11.0
,61.0,610.0,11.0
,61.0,620.0,11.0
,61.0,630.0,11.0
,61.0,640.0,11.0
,61.0,650.0,11.0
,61.0,660.0,11.0
,61.0,670.0,11.0
,61.0,680.0,11.0
,61.0,690.0,11.0
,61.0,700.0,11.0
,61.0,710.0,11.0
,61.0,720.0,11.0
,61.0,730.0,11.0
,61.0,740.0,11.0
,61.0,750.0,11.0
,61.0,760.0,11.0
,61.0,770.0,11.0
,61.0,780.0,11.0
,61.0,790.0,11.0
,61.0,800.0,11.0
,61.0,810.0,11.0
,61.0,820.0,11.0
,61.0,830.0,11.0
,61.0,840.0,11.0
,61.0,850.0,11.0
,61.0,860.0,11.0
,61.0,870.0,11.0
,61.0,880.0,11.0
,61.0,890.0,11.0
,61.0,900.0,11.0
,61.0,910.0,11.0
,61.0,920.0,11.0
,61.0,930.0,11.0
,61.0,940.0,11.0
,61.0,950.0,11.0
,61.0,960.0,11.0
,61.0,970.0,11.0
,61.0,980.0,11.0
,61.0,990.0,11.0
,61.0,1000.0,11.0
,61.0,1010.0,11.0
,62.0,550.0,11.0
,62.0,560.0,11.0
,62.0,570.0,11.0
,62.0,580.0,11.0
,62.0,590.0,11.0
,62.0,600.0,11.0
,62.0,610.0,11.0
,62.0,620.0,11.0
,62.0,630.0,11.0
,62.0,640.0,11.0
,62.0,650.0,11.0
,62.0,660.0,11.0
,62.0,670.0,11.0
,62.0,680.0,11.0
,62.0,690.0,11.0
,62.0,700.0,11.0
,62.0,710.0,11.0
,62.0,720.0,11.0
,62.0,730.0,11.0
,62.0,740.0,11.0
,62.0,750.0,11.0
,62.0,760.0,11.0
,62.0,770.0,11.0
,62.0,780.0,11.0
,62.0,790.0,11.0
,62.0,800.0,11.0
,62.0,810.0,11.0
,62.0,820.0,11.0
,62.0,830.0,11.0
,62.0,840.0,11.0
,62.0,850.0,11.0
,62.0,860.0,11.0
,62.0,870.0,11.0
,62.0,880.0,11.0
,62.0,890.0,11.0
,62.0,900.0,11.0
,62.0,910.0,11.0
,62.0,920.0,11.0
,62.0,930.0,11.0
,62.0,940.0,11.0
,62.0,950.0,11.0
,62.0,960.0,11.0
,62.0,970.0,11.0
,62.0,980.0,11.0
,62.0,990.0,11.0
,62.0,1000.0,11.0
,62.0,1010.0,11.0
,65.0,550.0,11.0
,65.0,560.0,11.0
,65.0,570.0,11.0
,65.0,580.0,11.0
,65.0,590.0,11.0
,65.0,600.0,11.0
,65.0,610.0,11.0
,65.0,620.0,11.0
,65.0,630.0,11.0
,65.0,640.0,11.0
,65.0,650.0,11.0
,65.0,660.0,11.0
,65.0,670.0,11.0
,65.0,680.0,11.0
,65.0,690.0,11.0
,65.0,700.0,11.0
,65.0,710.0,11.0
,65.0,720.0,11.0
,65.0,730.0,11.0
,65.0,740.0,11.0
,65.0,750.0,11.0
,65.0,760.0,11.0
,65.0,770.0,11.0
,65.0,780.0,11.0
,65.0,790.0,11.0
,65.0,800.0,11.0
,65.0,810.0,11.0
,65.0,820.0,11.0
,65.0,830.0,11.0
,65.0,840.0,11.0
,65.0,850.0,11.0
,65.0,860.0,11.0
,65.0,870.0,11.0
,65.0,880.0,11.0
,65.0,890.0,11.0
,65.0,900.0,11.0
,65.0,910.0,11.0
,65.0,920.0,11.0
,65.0,930.0,11.0
,65.0,940.0,11.0
,65.0,950.0,11.0
,65.0,960.0,11.0
,65.0,970.0,11.0
,65.0,980.0,11.0
,65.0,990.0,11.0
,65.0,1000.0,11.0
,65.0,1010.0,11.0
,73.0,550.0,11.0
,73.0,560.0,11.0
,73.0,570.0,11.0
,73.0,580.0,11.0
,73.0,590.0,11.0
,73.0,600.0,11.0
,73.0,610.0,11.0
,73.0,620.0,11.0
,73.0,630.0,11.0
,73.0,640.0,11.0
,73.0,650.0,11.0
,73.0,660.0,11.0
,73.0,670.0,11.0
,73.0,680.0,11.0
,73.0,690.0,11.0
,73.0,700.0,11.0
,73.0,710.0,11.0
,73.0,720.0,11.0
,73.0,730.0,11.0
,73.0,740.0,11.0
,73.0,750.0,11.0
,73.0,760.0,11.0
,73.0,770.0,11.0
,73.0,780.0,11.0
,73.0,790.0,11.0
,73.0,800.0,11.0
,73.0,810.0,11.0
,73.0,820.0,11.0
,73.0,830.0,11.0
,73.0,840.0,11.0
,73.0,850.0,11.0
,73.0,860.0,11.0
,73.0,870.0,11.0
,73.0,880.0,11.0
,73.0,890.0,11.0
,73.0,900.0,11.0
,73.0,910.0,11.0
,73.0,920.0,11.0
,73.0,930.0,11.0
,73.0,940.0,11.0
,73.0,950.0,11.0
,73.0,960.0,11.0
,73.0,970.0,11.0
,73.0,980.0,11.0
,73.0,990.0,11.0
,73.0,1000.0,11.0
,73.0,1010.0,11.0
,83.0,550.0,11.0
,83.0,560.0,11.0
,83.0,570.0,11.0
,83.0,580.0,11.0
,83.0,590.0,11.0
,83.0,600.0,11.0
,83.0,610.0,11.0
,83.0,620.0,11.0
,83.0,630.0,11.0
,83.0,640.0,11.0
,83.0,650.0,11.0
,83.0,660.0,11.0
,83.0,670.0,11.0
,83.0,680.0,11.0
,83.0,690.0,11.0
,83.0,700.0,11.0
,83.0,710.0,11.0
,83.0,720.0,11.0
,83.0,730.0,11.0
,83.0,740.0,11.0
,83.0,750.0,11.0
,83.0,760.0,11.0
,83.0,770.0,11.0
,83.0,780.0,11.0
,83.0,790.0,11.0
,83.0,800.0,11.0
,83.0,810.0,11.0
,83.0,820.0,11.0
,83.0,830.0,11.0
,83.0,840.0,11.0
,83.0,850.0,11.0
,83.0,860.0,11.0
,83.0,870.0,11.0
,83.0,880.0,11.0
,83.0,890.0,11.0
,83.0,900.0,11.0
,83.0,910.0,11.0
,83.0,920.0,11.0
,83.0,930.0,11.0
,83.0,940.0,11.0
,83.0,950.0,11.0
,83.0,960.0,11.0
,83.0,970.0,11.0
,83.0,980.0,11.0
,83.0,990.0,11.0
,83.0,1000.0,11.0
,83.0,1010.0,11.0
,84.0,550.0,11.0
,84.0,560.0,11.0
,84.0,570.0,11.0
,84.0,580.0,11.0
,84.0,590.0,11.0
,84.0,600.0,11.0
,84.0,610.0,11.0
,84.0,620.0,11.0
,84.0,630.0,11.0
,84.0,640.0,11.0
,84.0,650.0,11.0
,84.0,660.0,11.0
,84.0,670.0,11.0
,84.0,680.0,11.0
,84.0,690.0,11.0
,84.0,700.0,11.0
,84.0,710.0,11.0
,84.0,720.0,11.0
,84.0,730.0,11.0
,84.0,740.0,11.0
,84.0,750.0,11.0
,84.0,760.0,11.0
,84.0,770.0,11.0
,84.0,780.0,11.0
,84.0,790.0,11.0
,84.0,800.0,11.0
,84.0,810.0,11.0
,84.0,820.0,11.0
,84.0,830.0,11.0
,84.0,840.0,11.0
,84.0,850.0,11.0
,84.0,860.0,11.0
,84.0,870.0,11.0
,84.0,880.0,11.0
,84.0,890.0,11.0
,84.0,900.0,11.0
,84.0,910.0,11.0
,84.0,920.0,11.0
,84.0,930.0,11.0
,84.0,940.0,11.0
,84.0,950.0,11.0
,84.0,960.0,11.0
,84.0,970.0,11.0
,84.0,980.0,11.0
,84.0,990.0,11.0
,84.0,1000.0,11.0
,88.0,550.0,11.0
,88.0,560.0,11.0
,88.0,570.0,11.0
,88.0,580.0,11.0
,88.0,590.0,11.0
,88.0,600.0,11.0
,88.0,610.0,11.0
,88.0,620.0,11.0
,88.0,630.0,11.0
,88.0,640.0,11.0
,88.0,650.0,11.0
,88.0,660.0,11.0
,88.0,670.0,11.0
,88.0,680.0,11.0
,88.0,690.0,11.0
,88.0,700.0,11.0
,88.0,710.0,11.0
,88.0,720.0,11.0
,88.0,730.0,11.0
,88.0,740.0,11.0
,88.0,750.0,11.0
,88.0,760.0,11.0
,88.0,770.0,11.0
,88.0,780.0,11.0
,88.0,790.0,11.0
,88.0,800.0,11.0
,88.0,810.0,11.0
,88.0,820.0,11.0
,88.0,830.0,11.0
,88.0,840.0,11.0
,88.0,850.0,11.0
,88.0,860.0,11.0
,88.0,870.0,11.0
,88.0,880.0,11.0
,88.0,890.0,11.0
,88.0,900.0,11.0
,88.0,910.0,11.0
,88.0,920.0,11.0
,88.0,930.0,11.0
,88.0,940.0,11.0
,88.0,950.0,11.0
,88.0,960.0,11.0
,88.0,970.0,11.0
,88.0,980.0,11.0
,88.0,990.0,11.0
,88.0,1000.0,11.0
,88.0,1010.0,11.0
,94.0,560.0,11.0
,94.0,570.0,11.0
,94.0,580.0,11.0
,94.0,590.0,11.0
,94.0,600.0,11.0
,94.0,610.0,11.0
,94.0,620.0,11.0
,94.0,630.0,11.0
,94.0,640.0,11.0
,94.0,650.0,11.0
,94.0,660.0,11.0
,94.0,670.0,11.0
,94.0,680.0,11.0
,94.0,690.0,11.0
,94.0,700.0,11.0
,94.0,710.0,11.0
,94.0,720.0,11.0
,94.0,730.0,11.0
,94.0,740.0,11.0
,94.0,750.0,11.0
,94.0,760.0,11.0
,94.0,770.0,11.0
,94.0,780.0,11.0
,94.0,790.0,11.0
,94.0,800.0,11.0
,94.0,810.0,11.0
,94.0,820.0,11.0
,94.0,830.0,11.0
,94.0,840.0,11.0
,94.0,850.0,11.0
,94.0,860.0,11.0
,94.0,870.0,11.0
,94.0,880.0,11.0
,94.0,890.0,11.0
,94.0,900.0,11.0
,94.0,910.0,11.0
,94.0,920.0,11.0
,94.0,930.0,11.0
,94.0,940.0,11.0
,94.0,950.0,11.0
,94.0,960.0,11.0
,94.0,970.0,11.0
,94.0,980.0,11.0
,94.0,990.0,11.0
,94.0,1000.0,11.0
,130.0,550.0,11.0
,130.0,560.0,11.0
,130.0,570.0,11.0
,130.0,580.0,11.0
,130.0,590.0,11.0
,130.0,600.0,11.0
,130.0,610.0,11.0
,130.0,620.0,11.0
,130.0,630.0,11.0
,130.0,640.0,11.0
,130.0,650.0,11.0
,130.0,660.0,11.0
,130.0,670.0,11.0
,130.0,680.0,11.0
,130.0,690.0,11.0
,130.0,700.0,11.0
,130.0,710.0,11.0
,130.0,720.0,11.0
,130.0,730.0,11.0
,130.0,740.0,11.0
,130.0,750.0,11.0
,130.0,760.0,11.0
,130.0,770.0,11.0
,130.0,780.0,11.0
,130.0,790.0,11.0
,130.0,800.0,11.0
,130.0,810.0,11.0
,130.0,820.0,11.0
,130.0,830.0,11.0
,130.0,840.0,11.0
,130.0,850.0,11.0
,130.0,860.0,11.0
,130.0,870.0,11.0
,130.0,880.0,11.0
,130.0,890.0,11.0
,130.0,900.0,11.0
,130.0,910.0,11.0
,130.0,920.0,11.0
,130.0,930.0,11.0
,130.0,940.0,11.0
,130.0,950.0,11.0
,130.0,960.0,11.0
,130.0,970.0,11.0
,130.0,980.0,11.0
,130.0,990.0,11.0
,130.0,1000.0,11.0
,130.0,1010.0,11.0
,140.0,550.0,11.0
,140.0,560.0,11.0
,140.0,570.0,11.0
,140.0,580.0,11.0
,140.0,590.0,11.0
,140.0,600.0,11.0
,140.0,610.0,11.0
,140.0,620.0,11.0
,140.0,630.0,11.0
,140.0,640.0,11.0
,140.0,650.0,11.0
,140.0,660.0,11.0
,140.0,670.0,11.0
,140.0,680.0,11.0
,140.0,690.0,11.0
,140.0,700.0,11.0
,140.0,710.0,11.0
,140.0,720.0,11.0
,140.0,730.0,11.0
,140.0,740.0,11.0
,140.0,750.0,11.0
,140.0,760.0,11.0
,140.0,770.0,11.0
,140.0,780.0,11.0
,140.0,790.0,11.0
,140.0,800.0,11.0
,140.0,810.0,11.0
,140.0,820.0,11.0
,140.0,830.0,11.0
,140.0,840.0,11.0
,140.0,850.0,11.0
,140.0,860.0,11.0
,140.0,870.0,11.0
,140.0,880.0,11.0
,140.0,890.0,11.0
,140.0,900.0,11.0
,140.0,910.0,11.0
,140.0,920.0,11.0
,140.0,930.0,11.0
,140.0,940.0,11.0
,140.0,950.0,11.0
,140.0,960.0,11.0
,140.0,970.0,11.0
,140.0,980.0,11.0
,140.0,990.0,11.0
,140.0,1000.0,11.0
,140.0,1010.0,11.0
,162.0,560.0,11.0
,162.0,570.0,11.0
,162.0,580.0,11.0
,162.0,590.0,11.0
,162.0,600.0,11.0
,162.0,610.0,11.0
,162.0,620.0,11.0
,162.0,630.0,11.0
,162.0,640.0,11.0
,162.0,650.0,11.0
,162.0,660.0,11.0
,162.0,670.0,11.0
,162.0,680.0,11.0
,162.0,690.0,11.0
,162.0,700.0,11.0
,162.0,710.0,11.0
,162.0,720.0,11.0
,162.0,730.0,11.0
,162.0,740.0,11.0
,162.0,750.0,11.0
,162.0,760.0,11.0
,162.0,770.0,11.0
,162.0,780.0,11.0
,162.0,790.0,11.0
,162.0,800.0,11.0
,162.0,810.0,11.0
,162.0,820.0,11.0
,162.0,830.0,11.0
,162.0,840.0,11.0
,162.0,850.0,11.0
,162.0,860.0,11.0
,162.0,870.0,11.0
,162.0,880.0,11.0
,162.0,890.0,11.0
,162.0,900.0,11.0
,162.0,910.0,11.0
,162.0,920.0,11.0
,162.0,930.0,11.0
,162.0,940.0,11.0
,162.0,950.0,11.0
,162.0,960.0,11.0
,162.0,970.0,11.0
,162.0,980.0,11.0
,162.0,990.0,11.0
,162.0,1000.0,11.0
,188.0,550.0,11.0
,188.0,560.0,11.0
,188.0,570.0,11.0
,188.0,580.0,11.0
,188.0,590.0,11.0
,188.0,600.0,11.0
,188.0,610.0,11.0
,188.0,620.0,11.0
,188.0,630.0,11.0
,188.0,640.0,11.0
,188.0,650.0,11.0
,188.0,660.0,11.0
,188.0,670.0,11.0
,188.0,680.0,11.0
,188.0,690.0,11.0
,188.0,700.0,11.0
,188.0,710.0,11.0
,188.0,720.0,11.0
,188.0,730.0,11.0
,188.0,740.0,11.0
,188.0,750.0,11.0
,188.0,760.0,11.0
,188.0,770.0,11.0
,188.0,780.0,11.0
,188.0,790.0,11.0
,188.0,800.0,11.0
,188.0,810.0,11.0
,188.0,820.0,11.0
,188.0,830.0,11.0
,188.0,840.0,11.0
,188.0,850.0,11.0
,188.0,860.0,11.0
,188.0,870.0,11.0
,188.0,880.0,11.0
,188.0,890.0,11.0
,188.0,900.0,11.0
,188.0,910.0,11.0
,188.0,920.0,11.0
,188.0,930.0,11.0
,188.0,940.0,11.0
,188.0,950.0,11.0
,188.0,960.0,11.0
,188.0,970.0,11.0
,188.0,980.0,11.0
,188.0,990.0,11.0
,188.0,1000.0,11.0
,188.0,1010.0,11.0
,62.0,550.0,12.0
,62.0,560.0,12.0
,62.0,570.0,12.0
,62.0,580.0,12.0
,62.0,590.0,12.0
,62.0,600.0,12.0
,62.0,610.0,12.0
,62.0,620.0,12.0
,62.0,630.0,12.0
,62.0,640.0,12.0
,62.0,650.0,12.0
,62.0,660.0,12.0
,62.0,670.0,12.0
,62.0,680.0,12.0
,62.0,690.0,12.0
,62.0,700.0,12.0
,62.0,710.0,12.0
,62.0,720.0,12.0
,62.0,730.0,12.0
,62.0,740.0,12.0
,62.0,750.0,12.0
,62.0,760.0,12.0
,62.0,770.0,12.0
,62.0,780.0,12.0
,62.0,790.0,12.0
,62.0,800.0,12.0
,62.0,810.0,12.0
,62.0,820.0,12.0
,62.0,830.0,12.0
,62.0,840.0,12.0
,62.0,850.0,12.0
,62.0,860.0,12.0
,62.0,870.0,12.0
,62.0,880.0,12.0
,62.0,890.0,12.0
,62.0,900.0,12.0
,62.0,910.0,12.0
,62.0,920.0,12.0
,62.0,930.0,12.0
,62.0,940.0,12.0
,62.0,950.0,12.0
,62.0,960.0,12.0
,62.0,970.0,12.0
,62.0,980.0,12.0
,62.0,990.0,12.0
,62.0,1000.0,12.0
,62.0,1010.0,12.0
,64.0,550.0,12.0
,64.0,560.0,12.0
,64.0,570.0,12.0
,64.0,580.0,12.0
,64.0,590.0,12.0
,64.0,600.0,12.0
,64.0,610.0,12.0
,64.0,620.0,12.0
,64.0,630.0,12.0
,64.0,640.0,12.0
,64.0,650.0,12.0
,64.0,660.0,12.0
,64.0,670.0,12.0
,64.0,680.0,12.0
,64.0,690.0,12.0
,64.0,700.0,12.0
,64.0,710.0,12.0
,64.0,720.0,12.0
,64.0,730.0,12.0
,64.0,740.0,12.0
,64.0,750.0,12.0
,64.0,760.0,12.0
,64.0,770.0,12.0
