LocationCode,date,start_time,end_time
11,2024-04-12,2024-04-12 05:24:25,2024-04-12 18:18:25
11,2024-04-13,2024-04-13 05:26:25,2024-04-13 08:59:25
11,2024-04-14,2024-04-14 05:23:25,2024-04-14 18:23:25
11,2024-04-15,2024-04-15 05:24:25,2024-04-15 18:22:25
11,2024-04-24,2024-04-24 05:28:50,2024-04-24 18:14:50
11,2024-04-25,2024-04-25 05:21:50,2024-04-25 18:12:50
11,2024-04-26,2024-04-26 05:14:50,2024-04-26 08:59:50
11,2024-04-27,2024-04-27 05:21:50,2024-04-27 18:24:50
11,2024-04-28,2024-04-28 05:21:50,2024-04-28 18:23:50
11,2024-04-29,2024-04-29 05:13:50,2024-04-29 18:27:50
11,2024-04-30,2024-04-30 05:12:50,2024-04-30 12:39:50
11,2024-05-01,2024-05-01 18:05:47,2024-05-01 18:22:33
11,2024-05-02,2024-05-02 05:22:33,2024-05-02 18:18:33
11,2024-05-03,2024-05-03 05:13:33,2024-05-03 18:21:33
11,2024-05-04,2024-05-04 05:08:33,2024-05-04 18:29:33
11,2024-05-06,2024-05-06 18:15:02,2024-05-06 18:29:58
11,2024-05-07,2024-05-07 05:09:58,2024-05-07 18:19:58
11,2024-05-08,2024-05-08 05:09:58,2024-05-08 18:18:58
11,2024-05-09,2024-05-09 05:14:58,2024-05-09 18:25:58
11,2024-05-10,2024-05-10 05:12:58,2024-05-10 18:07:58
11,2024-05-17,2024-05-17 16:09:41,2024-05-17 18:34:37
11,2024-05-18,2024-05-18 05:04:37,2024-05-18 18:34:37
11,2024-05-19,2024-05-19 05:09:37,2024-05-19 18:32:37
11,2024-06-04,2024-06-04 11:31:06,2024-06-04 18:40:06
11,2024-06-05,2024-06-05 04:58:06,2024-06-05 18:42:06
11,2024-06-06,2024-06-06 05:07:06,2024-06-06 08:59:06
11,2024-06-07,2024-06-07 05:04:06,2024-06-07 18:32:06
11,2024-06-08,2024-06-08 04:59:06,2024-06-08 17:23:06
11,2024-06-09,2024-06-09 00:16:06,2024-06-09 18:45:06
11,2024-06-10,2024-06-10 04:59:06,2024-06-10 18:43:06
11,2024-07-02,2024-07-02 16:33:10,2024-07-02 18:47:07
11,2024-07-03,2024-07-03 05:00:07,2024-07-03 18:50:07
11,2024-07-04,2024-07-04 05:00:07,2024-07-04 18:54:07
11,2024-07-05,2024-07-05 05:01:07,2024-07-05 18:54:07
11,2024-07-06,2024-07-06 05:01:07,2024-07-06 18:49:07
11,2024-07-07,2024-07-07 05:01:07,2024-07-07 18:53:07
11,2024-07-08,2024-07-08 05:03:07,2024-07-08 18:51:07
11,2024-07-09,2024-07-09 05:02:07,2024-07-09 18:49:07
11,2024-07-10,2024-07-10 05:03:07,2024-07-10 18:46:07
11,2024-07-11,2024-07-11 05:06:07,2024-07-11 18:49:07
11,2024-07-12,2024-07-12 05:04:07,2024-07-12 08:59:07
11,2024-07-13,2024-07-13 05:05:07,2024-07-13 18:48:07
11,2024-07-14,2024-07-14 05:06:07,2024-07-14 18:48:07
11,2024-07-15,2024-07-15 05:09:07,2024-07-15 17:46:07
12,2024-03-01,2024-03-01 15:41:28,2024-03-01 18:01:22
12,2024-03-02,2024-03-02 06:08:22,2024-03-02 18:02:22
12,2024-03-03,2024-03-03 06:13:22,2024-03-03 18:10:22
12,2024-03-04,2024-03-04 06:02:22,2024-03-04 18:11:22
12,2024-03-05,2024-03-05 06:01:22,2024-03-05 18:09:04
12,2024-03-06,2024-03-06 06:00:04,2024-03-06 18:03:04
12,2024-03-07,2024-03-07 06:14:04,2024-03-07 18:03:04
12,2024-03-08,2024-03-08 06:08:04,2024-03-08 18:04:29
12,2024-03-09,2024-03-09 06:02:29,2024-03-09 18:02:28
12,2024-03-10,2024-03-10 06:03:28,2024-03-10 18:07:27
12,2024-03-11,2024-03-11 05:58:27,2024-03-11 18:07:22
12,2024-03-12,2024-03-12 05:58:22,2024-03-12 18:11:22
12,2024-03-13,2024-03-13 05:54:22,2024-03-13 18:05:22
12,2024-03-14,2024-03-14 06:04:22,2024-03-14 18:14:22
12,2024-03-15,2024-03-15 05:52:22,2024-03-15 08:59:22
12,2024-03-16,2024-03-16 05:50:40,2024-03-16 18:12:40
12,2024-03-17,2024-03-17 05:49:40,2024-03-17 08:59:40
12,2024-03-18,2024-03-18 05:57:40,2024-03-18 18:09:40
12,2024-03-19,2024-03-19 05:55:40,2024-03-19 18:07:40
12,2024-03-20,2024-03-20 05:49:40,2024-03-20 18:05:03
12,2024-03-21,2024-03-21 05:47:03,2024-03-21 18:09:03
12,2024-03-22,2024-03-22 05:50:03,2024-03-22 18:09:02
12,2024-03-23,2024-03-23 05:46:02,2024-03-23 18:11:01
12,2024-03-24,2024-03-24 05:44:01,2024-03-24 18:17:00
12,2024-03-25,2024-03-25 05:43:00,2024-03-25 18:12:20
12,2024-03-26,2024-03-26 05:42:20,2024-03-26 18:09:20
12,2024-03-27,2024-03-27 05:45:20,2024-03-27 18:13:20
12,2024-03-28,2024-03-28 05:40:20,2024-03-28 18:19:20
12,2024-03-29,2024-03-29 05:42:20,2024-03-29 18:13:20
12,2024-03-30,2024-03-30 05:47:20,2024-03-30 18:20:00
12,2024-03-31,2024-03-31 05:38:00,2024-03-31 18:07:00
12,2024-04-01,2024-04-01 06:04:00,2024-04-01 18:12:00
12,2024-04-02,2024-04-02 05:35:00,2024-04-02 18:22:00
12,2024-04-03,2024-04-03 05:34:00,2024-04-03 18:23:00
12,2024-04-04,2024-04-04 05:33:00,2024-04-04 18:07:00
12,2024-04-05,2024-04-05 05:35:00,2024-04-05 18:10:00
12,2024-04-06,2024-04-06 05:38:00,2024-04-06 18:10:00
12,2024-04-08,2024-04-08 16:43:09,2024-04-08 18:15:01
12,2024-04-09,2024-04-09 05:37:01,2024-04-09 18:17:01
12,2024-04-10,2024-04-10 05:35:01,2024-04-10 18:17:01
12,2024-04-11,2024-04-11 05:27:01,2024-04-11 18:26:01
12,2024-04-12,2024-04-12 05:26:01,2024-04-12 08:59:01
12,2024-04-13,2024-04-13 05:26:01,2024-04-13 18:17:01
12,2024-04-14,2024-04-14 05:25:01,2024-04-14 18:25:01
12,2024-04-15,2024-04-15 05:25:01,2024-04-15 18:23:01
12,2024-04-18,2024-04-18 05:23:25,2024-04-18 18:16:25
12,2024-04-19,2024-04-19 05:24:25,2024-04-19 18:22:24
12,2024-04-20,2024-04-20 05:20:24,2024-04-20 18:26:24
12,2024-04-21,2024-04-21 05:18:24,2024-04-21 18:27:23
12,2024-04-22,2024-04-22 05:18:23,2024-04-22 18:29:23
12,2024-04-23,2024-04-23 05:20:23,2024-04-23 18:18:54
12,2024-04-24,2024-04-24 05:26:54,2024-04-24 18:16:54
12,2024-04-25,2024-04-25 05:22:54,2024-04-25 18:17:54
12,2024-04-26,2024-04-26 05:14:54,2024-04-26 08:59:54
12,2024-04-27,2024-04-27 05:19:54,2024-04-27 18:24:54
12,2024-04-28,2024-04-28 05:18:54,2024-04-28 18:27:54
12,2024-04-29,2024-04-29 05:14:54,2024-04-29 18:31:54
12,2024-04-30,2024-04-30 05:11:54,2024-04-30 18:27:54
12,2024-05-01,2024-05-01 18:11:48,2024-05-01 18:25:43
12,2024-05-02,2024-05-02 05:16:43,2024-05-02 18:26:43
12,2024-05-03,2024-05-03 05:10:43,2024-05-03 18:23:43
12,2024-05-04,2024-05-04 05:08:43,2024-05-04 18:33:42
12,2024-05-05,2024-05-05 05:07:42,2024-05-05 18:34:42
12,2024-05-06,2024-05-06 05:07:42,2024-05-06 18:31:46
12,2024-05-07,2024-05-07 05:07:46,2024-05-07 18:28:46
12,2024-05-08,2024-05-08 05:05:46,2024-05-08 18:21:46
12,2024-05-09,2024-05-09 05:11:46,2024-05-09 18:29:46
12,2024-05-10,2024-05-10 05:08:46,2024-05-10 18:38:24
12,2024-05-11,2024-05-11 05:05:24,2024-05-11 18:36:23
12,2024-05-12,2024-05-12 05:06:23,2024-05-12 18:33:23
12,2024-05-13,2024-05-13 05:13:23,2024-05-13 18:26:23
12,2024-05-14,2024-05-14 05:06:23,2024-05-14 18:34:22
12,2024-05-15,2024-05-15 05:03:22,2024-05-15 18:35:22
12,2024-05-16,2024-05-16 05:02:22,2024-05-16 18:39:21
12,2024-05-17,2024-05-17 05:03:21,2024-05-17 18:39:05
12,2024-05-18,2024-05-18 05:03:05,2024-05-18 18:40:05
12,2024-05-19,2024-05-19 05:06:05,2024-05-19 18:39:05
12,2024-05-20,2024-05-20 05:03:05,2024-05-20 18:33:05
12,2024-05-21,2024-05-21 05:05:05,2024-05-21 08:59:05
12,2024-05-22,2024-05-22 05:03:05,2024-05-22 11:40:05
12,2024-05-28,2024-05-28 17:24:10,2024-05-28 18:37:10
12,2024-05-29,2024-05-29 04:58:10,2024-05-29 18:38:09
12,2024-05-30,2024-05-30 04:56:09,2024-05-30 18:40:07
12,2024-05-31,2024-05-31 04:58:07,2024-05-31 18:43:07
12,2024-06-01,2024-06-01 05:00:07,2024-06-01 18:42:07
12,2024-06-02,2024-06-02 05:05:07,2024-06-02 18:36:07
12,2024-06-03,2024-06-03 04:57:07,2024-06-03 18:36:07
12,2024-06-04,2024-06-04 05:00:07,2024-06-04 18:44:07
12,2024-06-05,2024-06-05 04:58:07,2024-06-05 18:46:07
12,2024-06-06,2024-06-06 05:02:07,2024-06-06 18:48:07
12,2024-06-17,2024-06-17 17:39:10,2024-06-17 18:49:07
12,2024-06-18,2024-06-18 05:01:07,2024-06-18 18:53:07
12,2024-06-19,2024-06-19 05:01:07,2024-06-19 08:59:07
12,2024-06-20,2024-06-20 04:58:07,2024-06-20 18:45:07
12,2024-06-21,2024-06-21 05:01:07,2024-06-21 08:59:07
12,2024-06-22,2024-06-22 04:58:07,2024-06-22 18:53:07
12,2024-06-23,2024-06-23 04:58:07,2024-06-23 18:52:07
12,2024-06-24,2024-06-24 04:58:07,2024-06-24 18:47:07
12,2024-06-28,2024-06-28 15:47:10,2024-06-28 18:40:07
12,2024-06-29,2024-06-29 04:59:07,2024-06-29 18:45:07
12,2024-06-30,2024-06-30 04:59:07,2024-06-30 18:53:07
12,2024-07-01,2024-07-01 05:02:07,2024-07-01 18:48:07
12,2024-07-02,2024-07-02 05:01:07,2024-07-02 18:53:07
12,2024-07-03,2024-07-03 05:00:07,2024-07-03 18:54:07
12,2024-07-04,2024-07-04 05:01:07,2024-07-04 18:58:07
12,2024-07-05,2024-07-05 05:01:07,2024-07-05 08:59:07
12,2024-07-06,2024-07-06 05:01:07,2024-07-06 18:55:07
12,2024-07-07,2024-07-07 05:02:07,2024-07-07 18:58:07
12,2024-07-08,2024-07-08 05:03:07,2024-07-08 18:56:07
12,2024-07-09,2024-07-09 05:03:07,2024-07-09 18:53:07
12,2024-07-10,2024-07-10 05:03:07,2024-07-10 18:52:07
12,2024-07-11,2024-07-11 05:06:07,2024-07-11 18:53:07
12,2024-07-12,2024-07-12 05:03:07,2024-07-12 18:53:07
12,2024-07-13,2024-07-13 05:05:07,2024-07-13 08:59:07
12,2024-07-14,2024-07-14 05:07:07,2024-07-14 18:53:07
12,2024-07-15,2024-07-15 05:08:07,2024-07-15 18:53:07
12,2024-07-16,2024-07-16 05:05:07,2024-07-16 18:52:07
12,2024-07-17,2024-07-17 05:07:07,2024-07-17 18:53:07
12,2024-07-18,2024-07-18 05:06:07,2024-07-18 14:54:07
13,2024-01-26,2024-01-26 16:01:40,2024-01-26 16:06:40
13,2024-01-30,2024-01-30 17:23:47,2024-01-30 17:55:57
13,2024-02-01,2024-02-01 16:00:18,2024-02-01 17:52:17
13,2024-02-02,2024-02-02 06:22:20,2024-02-02 17:51:24
13,2024-02-03,2024-02-03 09:31:14,2024-02-03 17:54:14
13,2024-02-04,2024-02-04 06:19:31,2024-02-04 17:52:35
13,2024-02-05,2024-02-05 06:31:53,2024-02-05 17:53:30
13,2024-02-06,2024-02-06 06:21:41,2024-02-06 17:51:22
13,2024-02-07,2024-02-07 06:17:24,2024-02-07 17:55:33
13,2024-02-08,2024-02-08 06:24:42,2024-02-08 17:51:52
13,2024-02-09,2024-02-09 06:20:01,2024-02-09 17:54:02
13,2024-02-10,2024-02-10 06:23:18,2024-02-10 17:53:19
13,2024-02-11,2024-02-11 06:14:32,2024-02-11 18:00:54
13,2024-02-12,2024-02-12 06:15:04,2024-02-12 17:55:24
13,2024-02-13,2024-02-13 06:13:28,2024-02-13 18:01:33
13,2024-02-14,2024-02-14 06:13:21,2024-02-14 08:59:28
13,2024-02-15,2024-02-15 06:12:32,2024-02-15 18:00:33
13,2024-02-16,2024-02-16 06:17:47,2024-02-16 17:54:01
13,2024-02-17,2024-02-17 06:12:02,2024-02-17 16:16:16
13,2024-02-18,2024-02-18 12:44:39,2024-02-18 18:02:38
13,2024-02-19,2024-02-19 06:12:39,2024-02-19 18:04:31
13,2024-02-20,2024-02-20 06:10:34,2024-02-20 18:02:39
13,2024-02-21,2024-02-21 06:08:55,2024-02-21 08:59:55
13,2024-02-22,2024-02-22 06:08:45,2024-02-22 17:59:31
13,2024-02-23,2024-02-23 06:12:33,2024-02-23 18:01:45
13,2024-02-24,2024-02-24 06:11:49,2024-02-24 18:02:49
13,2024-02-25,2024-02-25 06:11:54,2024-02-25 18:01:54
13,2024-02-26,2024-02-26 06:10:55,2024-02-26 18:03:50
13,2024-02-27,2024-02-27 06:09:51,2024-02-27 18:04:00
13,2024-02-28,2024-02-28 06:05:03,2024-02-28 18:04:03
13,2024-02-29,2024-02-29 06:03:07,2024-02-29 18:04:26
13,2024-03-01,2024-03-01 06:08:32,2024-03-01 18:03:33
13,2024-03-02,2024-03-02 06:06:49,2024-03-02 18:04:49
13,2024-03-03,2024-03-03 06:05:10,2024-03-03 18:12:11
13,2024-03-04,2024-03-04 05:59:11,2024-03-04 18:12:11
13,2024-03-05,2024-03-05 05:58:10,2024-03-05 08:50:10
13,2024-03-06,2024-03-06 05:57:51,2024-03-06 18:06:50
13,2024-03-07,2024-03-07 06:04:49,2024-03-07 18:05:49
13,2024-03-08,2024-03-08 06:05:48,2024-03-08 18:06:12
13,2024-03-09,2024-03-09 05:59:28,2024-03-09 18:05:37
13,2024-03-10,2024-03-10 05:59:49,2024-03-10 18:10:01
13,2024-03-11,2024-03-11 05:56:03,2024-03-11 18:10:02
13,2024-03-12,2024-03-12 05:56:03,2024-03-12 18:13:43
13,2024-03-13,2024-03-13 05:51:47,2024-03-13 18:07:46
13,2024-03-14,2024-03-14 06:00:00,2024-03-14 08:59:05
13,2024-03-15,2024-03-15 05:50:08,2024-03-15 18:13:07
13,2024-03-16,2024-03-16 05:48:07,2024-03-16 08:59:07
13,2024-03-17,2024-03-17 05:47:38,2024-03-17 18:17:38
13,2024-03-18,2024-03-18 05:55:40,2024-03-18 18:11:40
13,2024-03-19,2024-03-19 05:52:49,2024-03-19 06:49:50
13,2024-03-20,2024-03-20 11:27:30,2024-03-20 18:07:30
13,2024-03-21,2024-03-21 05:44:30,2024-03-21 18:12:33
13,2024-03-22,2024-03-22 05:48:47,2024-03-22 18:11:47
13,2024-03-23,2024-03-23 05:43:03,2024-03-23 18:14:21
13,2024-03-25,2024-03-25 17:38:27,2024-03-25 18:15:28
13,2024-03-26,2024-03-26 05:39:28,2024-03-26 18:11:31
13,2024-03-27,2024-03-27 05:41:32,2024-03-27 18:16:04
13,2024-03-28,2024-03-28 05:37:04,2024-03-28 08:59:03
13,2024-03-29,2024-03-29 05:40:02,2024-03-29 18:15:20
13,2024-03-30,2024-03-30 05:43:27,2024-03-30 18:21:38
13,2024-03-31,2024-03-31 05:35:43,2024-03-31 18:08:55
13,2024-04-01,2024-04-01 05:58:55,2024-04-01 18:17:01
13,2024-04-02,2024-04-02 05:32:03,2024-04-02 11:00:03
13,2024-04-03,2024-04-03 05:30:47,2024-04-03 18:23:56
13,2024-04-04,2024-04-04 05:30:58,2024-04-04 18:09:02
13,2024-04-05,2024-04-05 05:32:03,2024-04-05 18:13:05
13,2024-04-06,2024-04-06 05:35:37,2024-04-06 09:21:37
13,2024-04-08,2024-04-08 17:07:00,2024-04-08 18:18:00
13,2024-04-09,2024-04-09 05:35:02,2024-04-09 18:20:02
13,2024-04-10,2024-04-10 05:35:03,2024-04-10 18:19:02
13,2024-04-11,2024-04-11 05:24:04,2024-04-11 18:26:34
13,2024-04-12,2024-04-12 05:22:35,2024-04-12 08:59:33
13,2024-04-13,2024-04-13 05:23:35,2024-04-13 18:20:38
13,2024-04-14,2024-04-14 05:21:48,2024-04-14 10:47:54
13,2024-04-15,2024-04-15 17:01:06,2024-04-15 18:25:06
13,2024-04-16,2024-04-16 05:22:12,2024-04-16 18:28:15
13,2024-04-17,2024-04-17 05:19:15,2024-04-17 10:37:15
13,2024-05-01,2024-05-01 17:13:13,2024-05-01 18:26:13
13,2024-05-02,2024-05-02 05:11:16,2024-05-02 18:29:16
13,2024-05-03,2024-05-03 05:09:19,2024-05-03 18:26:22
13,2024-05-04,2024-05-04 05:05:23,2024-05-04 18:35:19
13,2024-05-05,2024-05-05 05:04:20,2024-05-05 18:35:40
13,2024-05-06,2024-05-06 05:04:45,2024-05-06 08:54:45
13,2024-05-15,2024-05-15 05:01:30,2024-05-15 18:38:30
13,2024-05-16,2024-05-16 04:58:30,2024-05-16 18:39:35
13,2024-05-17,2024-05-17 05:00:35,2024-05-17 18:41:36
13,2024-05-18,2024-05-18 04:59:57,2024-05-18 18:41:56
13,2024-05-19,2024-05-19 05:02:59,2024-05-19 18:40:01
13,2024-05-20,2024-05-20 05:00:01,2024-05-20 18:38:03
13,2024-05-22,2024-05-22 17:13:09,2024-05-22 18:34:10
13,2024-05-23,2024-05-23 05:04:37,2024-05-23 18:34:03
13,2024-05-24,2024-05-24 05:00:27,2024-05-24 18:42:36
13,2024-05-25,2024-05-25 04:58:51,2024-05-25 16:02:54
13,2024-06-15,2024-06-15 17:48:47,2024-06-15 18:54:45
13,2024-06-16,2024-06-16 04:52:44,2024-06-16 18:54:43
13,2024-06-17,2024-06-17 04:59:43,2024-06-17 18:51:42
13,2024-06-18,2024-06-18 04:54:41,2024-06-18 18:56:41
13,2024-06-19,2024-06-19 04:54:40,2024-06-19 08:59:40
13,2024-06-20,2024-06-20 04:53:39,2024-06-20 18:49:38
13,2024-06-21,2024-06-21 04:55:38,2024-06-21 18:53:37
13,2024-06-22,2024-06-22 04:52:36,2024-06-22 18:54:36
13,2024-07-01,2024-07-01 14:22:53,2024-07-01 18:52:50
13,2024-07-02,2024-07-02 04:55:49,2024-07-02 18:54:49
13,2024-07-03,2024-07-03 04:54:48,2024-07-03 18:56:47
13,2024-07-04,2024-07-04 04:54:47,2024-07-04 19:00:46
13,2024-07-05,2024-07-05 04:55:46,2024-07-05 10:16:45
13,2024-07-11,2024-07-11 16:38:31,2024-07-11 18:55:28
13,2024-07-12,2024-07-12 04:59:28,2024-07-12 18:55:27
13,2024-07-13,2024-07-13 04:59:26,2024-07-13 18:55:26
13,2024-07-14,2024-07-14 05:01:25,2024-07-14 18:56:24
13,2024-07-15,2024-07-15 05:02:24,2024-07-15 18:55:23
13,2024-07-16,2024-07-16 05:01:23,2024-07-16 18:55:22
13,2024-07-17,2024-07-17 05:01:21,2024-07-17 18:55:21
13,2024-07-18,2024-07-18 05:01:20,2024-07-18 17:57:20
14,2024-02-14,2024-02-14 15:22:05,2024-02-14 16:49:05
14,2024-02-15,2024-02-15 06:10:10,2024-02-15 18:01:10
14,2024-02-16,2024-02-16 06:17:10,2024-02-16 17:56:12
14,2024-02-17,2024-02-17 06:10:16,2024-02-17 16:16:19
14,2024-02-18,2024-02-18 12:45:11,2024-02-18 18:04:11
14,2024-02-19,2024-02-19 06:11:11,2024-02-19 18:05:41
14,2024-02-20,2024-02-20 06:08:41,2024-02-20 18:03:41
14,2024-02-21,2024-02-21 06:06:48,2024-02-21 18:04:35
14,2024-02-22,2024-02-22 06:06:36,2024-02-22 18:01:30
14,2024-02-23,2024-02-23 06:11:30,2024-02-23 18:04:05
14,2024-02-24,2024-02-24 06:10:06,2024-02-24 18:04:09
14,2024-02-25,2024-02-25 06:11:08,2024-02-25 08:59:08
14,2024-02-26,2024-02-26 06:09:13,2024-02-26 18:05:14
14,2024-02-27,2024-02-27 06:06:18,2024-02-27 08:59:18
14,2024-02-28,2024-02-28 06:03:21,2024-02-28 18:05:31
14,2024-02-29,2024-02-29 06:02:45,2024-02-29 18:06:00
14,2024-03-01,2024-03-01 06:06:00,2024-03-01 18:06:01
14,2024-03-02,2024-03-02 06:06:03,2024-03-02 18:06:12
14,2024-03-03,2024-03-03 06:04:11,2024-03-03 18:13:11
14,2024-03-04,2024-03-04 05:57:58,2024-03-04 18:12:47
14,2024-03-05,2024-03-05 05:56:53,2024-03-05 08:49:40
14,2024-03-06,2024-03-06 05:56:08,2024-03-06 18:07:42
14,2024-03-07,2024-03-07 06:01:48,2024-03-07 18:07:22
14,2024-03-08,2024-03-08 06:02:25,2024-03-08 18:07:51
14,2024-03-09,2024-03-09 05:58:50,2024-03-09 18:06:11
14,2024-03-10,2024-03-10 05:58:17,2024-03-10 18:10:22
14,2024-03-11,2024-03-11 05:55:22,2024-03-11 18:10:25
14,2024-03-12,2024-03-12 05:55:26,2024-03-12 18:14:31
14,2024-03-13,2024-03-13 05:49:34,2024-03-13 18:08:33
14,2024-03-14,2024-03-14 05:58:35,2024-03-14 18:16:37
14,2024-03-15,2024-03-15 05:48:37,2024-03-15 18:14:25
14,2024-03-16,2024-03-16 05:46:28,2024-03-16 18:16:28
14,2024-03-17,2024-03-17 05:45:30,2024-03-17 18:18:36
14,2024-03-18,2024-03-18 05:53:42,2024-03-18 18:13:45
14,2024-03-19,2024-03-19 05:51:54,2024-03-19 06:48:53
14,2024-03-20,2024-03-20 11:28:29,2024-03-20 18:09:28
14,2024-03-21,2024-03-21 05:42:28,2024-03-21 18:14:35
14,2024-03-22,2024-03-22 05:47:38,2024-03-22 17:12:40
14,2024-03-23,2024-03-23 14:56:11,2024-03-23 18:15:26
14,2024-03-25,2024-03-25 17:38:10,2024-03-25 18:16:09
14,2024-03-26,2024-03-26 05:37:11,2024-03-26 18:11:16
14,2024-03-27,2024-03-27 05:40:33,2024-03-27 08:59:33
14,2024-03-28,2024-03-28 05:35:27,2024-03-28 18:21:26
14,2024-03-29,2024-03-29 05:38:39,2024-03-29 18:17:38
14,2024-03-30,2024-03-30 05:41:41,2024-03-30 18:22:09
14,2024-03-31,2024-03-31 05:34:09,2024-03-31 18:14:11
14,2024-04-01,2024-04-01 05:53:14,2024-04-01 18:17:43
14,2024-04-02,2024-04-02 05:30:48,2024-04-02 12:23:58
14,2024-04-03,2024-04-03 05:29:47,2024-04-03 18:24:58
14,2024-04-04,2024-04-04 05:28:57,2024-04-04 18:14:00
14,2024-04-05,2024-04-05 05:31:03,2024-04-05 17:50:33
14,2024-04-08,2024-04-08 17:06:57,2024-04-08 18:18:56
14,2024-04-09,2024-04-09 05:31:59,2024-04-09 18:21:00
14,2024-04-10,2024-04-10 05:34:00,2024-04-10 18:20:59
14,2024-04-11,2024-04-11 05:22:06,2024-04-11 18:27:12
14,2024-04-12,2024-04-12 05:21:18,2024-04-12 18:23:33
14,2024-04-13,2024-04-13 05:22:33,2024-04-13 18:21:41
14,2024-04-15,2024-04-15 17:02:07,2024-04-15 18:26:07
14,2024-04-16,2024-04-16 05:21:08,2024-04-16 18:28:19
14,2024-04-17,2024-04-17 05:17:19,2024-04-17 08:59:19
14,2024-04-18,2024-04-18 05:18:22,2024-04-18 18:20:32
14,2024-05-01,2024-05-01 17:14:03,2024-05-01 18:28:03
14,2024-05-02,2024-05-02 05:11:02,2024-05-02 18:30:02
14,2024-05-03,2024-05-03 05:07:02,2024-05-03 18:28:04
14,2024-05-04,2024-05-04 05:03:07,2024-05-04 18:36:54
14,2024-05-05,2024-05-05 05:02:53,2024-05-05 18:36:53
14,2024-05-06,2024-05-06 05:02:57,2024-05-06 08:54:57
14,2024-05-15,2024-05-15 04:58:56,2024-05-15 18:40:12
14,2024-05-16,2024-05-16 04:57:11,2024-05-16 18:41:19
14,2024-05-17,2024-05-17 04:58:19,2024-05-17 08:58:19
14,2024-05-18,2024-05-18 04:58:33,2024-05-18 18:42:33
14,2024-05-19,2024-05-19 05:00:32,2024-05-19 18:41:45
14,2024-05-20,2024-05-20 04:58:46,2024-05-20 18:40:48
14,2024-05-22,2024-05-22 17:14:04,2024-05-22 21:43:05
14,2024-05-25,2024-05-25 16:42:18,2024-05-25 18:46:18
14,2024-05-26,2024-05-26 04:58:40,2024-05-26 18:47:19
14,2024-05-27,2024-05-27 04:54:43,2024-05-27 18:47:31
14,2024-05-28,2024-05-28 04:53:32,2024-05-28 18:42:04
14,2024-05-29,2024-05-29 04:54:17,2024-05-29 18:44:37
14,2024-05-30,2024-05-30 04:51:44,2024-05-30 18:45:59
14,2024-05-31,2024-05-31 04:52:17,2024-05-31 18:46:47
14,2024-06-01,2024-06-01 04:55:04,2024-06-01 18:46:37
14,2024-06-02,2024-06-02 04:58:54,2024-06-02 07:03:54
14,2024-06-15,2024-06-15 18:08:10,2024-06-15 18:53:07
14,2024-06-16,2024-06-16 04:53:07,2024-06-16 18:52:07
14,2024-06-17,2024-06-17 05:00:07,2024-06-17 18:49:07
14,2024-06-18,2024-06-18 04:55:07,2024-06-18 18:54:07
14,2024-06-19,2024-06-19 04:56:07,2024-06-19 18:49:07
14,2024-06-20,2024-06-20 04:54:07,2024-06-20 18:49:07
14,2024-06-21,2024-06-21 04:56:07,2024-06-21 18:51:07
14,2024-06-22,2024-06-22 04:53:07,2024-06-22 16:06:07
14,2024-07-01,2024-07-01 14:21:10,2024-07-01 18:51:07
14,2024-07-02,2024-07-02 04:54:07,2024-07-02 18:54:07
14,2024-07-03,2024-07-03 04:55:07,2024-07-03 18:55:07
14,2024-07-04,2024-07-04 04:55:07,2024-07-04 08:59:07
14,2024-07-05,2024-07-05 04:56:07,2024-07-05 18:58:07
14,2024-07-06,2024-07-06 04:56:07,2024-07-06 18:56:07
14,2024-07-07,2024-07-07 04:56:07,2024-07-07 18:58:07
14,2024-07-08,2024-07-08 04:58:07,2024-07-08 09:44:07
14,2024-07-11,2024-07-11 16:37:10,2024-07-11 18:55:07
14,2024-07-12,2024-07-12 05:00:07,2024-07-12 18:54:07
14,2024-07-13,2024-07-13 05:00:07,2024-07-13 18:54:07
14,2024-07-14,2024-07-14 05:02:07,2024-07-14 18:55:07
14,2024-07-15,2024-07-15 05:02:07,2024-07-15 08:59:07
14,2024-07-16,2024-07-16 05:01:07,2024-07-16 18:54:07
14,2024-07-17,2024-07-17 05:01:07,2024-07-17 18:54:07
14,2024-07-18,2024-07-18 05:02:07,2024-07-18 16:54:07
15,2024-02-09,2024-02-09 14:58:38,2024-02-09 17:49:38
15,2024-02-10,2024-02-10 06:27:37,2024-02-10 17:51:53
15,2024-02-11,2024-02-11 06:13:10,2024-02-11 17:58:19
15,2024-02-12,2024-02-12 06:13:35,2024-02-12 17:52:42
15,2024-02-13,2024-02-13 06:12:57,2024-02-13 18:00:07
15,2024-02-14,2024-02-14 06:11:20,2024-02-14 18:01:29
15,2024-02-15,2024-02-15 06:10:42,2024-02-15 08:59:40
15,2024-02-16,2024-02-16 06:20:46,2024-02-16 17:54:49
15,2024-02-17,2024-02-17 06:10:02,2024-02-17 18:01:04
15,2024-02-18,2024-02-18 06:13:17,2024-02-18 08:59:18
15,2024-02-19,2024-02-19 06:11:37,2024-02-19 18:01:50
15,2024-02-20,2024-02-20 06:09:50,2024-02-20 18:03:50
15,2024-02-21,2024-02-21 06:05:49,2024-02-21 18:00:49
15,2024-02-22,2024-02-22 06:06:48,2024-02-22 18:00:47
15,2024-02-23,2024-02-23 06:13:48,2024-02-23 06:27:55
